name,path,sha,size,url,html_url,git_url,download_url,type,repo
pngtree-happy-new-year-2020-merry-christmas-image_315057.jpg,pngtree-happy-new-year-2020-merry-christmas-image_315057.jpg,b4294546e02c58dae8f73319284e8b9ef0004087,141892,https://api.github.com/repos/rladies/meetup-presentations_bari/contents/pngtree-happy-new-year-2020-merry-christmas-image_315057.jpg?ref=master,https://github.com/rladies/meetup-presentations_bari/blob/master/pngtree-happy-new-year-2020-merry-christmas-image_315057.jpg,https://api.github.com/repos/rladies/meetup-presentations_bari/git/blobs/b4294546e02c58dae8f73319284e8b9ef0004087,https://raw.githubusercontent.com/rladies/meetup-presentations_bari/master/pngtree-happy-new-year-2020-merry-christmas-image_315057.jpg,file,meetup-presentations_bari
09062018_PrimeiroMeetup,09062018_PrimeiroMeetup,98c0e44fd12f355cbfcabd9b1cf32b182a07fb6e,0,https://api.github.com/repos/rladies/meetup-presentations_belohorizonte/contents/09062018_PrimeiroMeetup?ref=master,https://github.com/rladies/meetup-presentations_belohorizonte/tree/master/09062018_PrimeiroMeetup,https://api.github.com/repos/rladies/meetup-presentations_belohorizonte/git/trees/98c0e44fd12f355cbfcabd9b1cf32b182a07fb6e,NA,dir,meetup-presentations_belohorizonte
10112018_SegundoMeetup,10112018_SegundoMeetup,2797aa23366555515ad8036ce343297d7cd650be,0,https://api.github.com/repos/rladies/meetup-presentations_belohorizonte/contents/10112018_SegundoMeetup?ref=master,https://github.com/rladies/meetup-presentations_belohorizonte/tree/master/10112018_SegundoMeetup,https://api.github.com/repos/rladies/meetup-presentations_belohorizonte/git/trees/2797aa23366555515ad8036ce343297d7cd650be,NA,dir,meetup-presentations_belohorizonte
18052019_1ANO,18052019_1ANO,34730de03c1aca2ac94630c003f474d91c63c1b1,0,https://api.github.com/repos/rladies/meetup-presentations_belohorizonte/contents/18052019_1ANO?ref=master,https://github.com/rladies/meetup-presentations_belohorizonte/tree/master/18052019_1ANO,https://api.github.com/repos/rladies/meetup-presentations_belohorizonte/git/trees/34730de03c1aca2ac94630c003f474d91c63c1b1,NA,dir,meetup-presentations_belohorizonte
Curso Básico - Introdução ao R,Curso Básico - Introdução ao R,6d5701a0e07f02d8b5137457b753152ffc3337c8,0,https://api.github.com/repos/rladies/meetup-presentations_belohorizonte/contents/Curso%20B%C3%A1sico%20-%20Introdu%C3%A7%C3%A3o%20ao%20R?ref=master,https://github.com/rladies/meetup-presentations_belohorizonte/tree/master/Curso%20B%C3%A1sico%20-%20Introdu%C3%A7%C3%A3o%20ao%20R,https://api.github.com/repos/rladies/meetup-presentations_belohorizonte/git/trees/6d5701a0e07f02d8b5137457b753152ffc3337c8,NA,dir,meetup-presentations_belohorizonte
2019-11-25_Kick-off_tutorial,2019-11-25_Kick-off_tutorial,46761d85a14df847f1aa0b52b54c5c089fc18854,0,https://api.github.com/repos/rladies/meetup-presentations_bergen/contents/2019-11-25_Kick-off_tutorial?ref=master,https://github.com/rladies/meetup-presentations_bergen/tree/master/2019-11-25_Kick-off_tutorial,https://api.github.com/repos/rladies/meetup-presentations_bergen/git/trees/46761d85a14df847f1aa0b52b54c5c089fc18854,NA,dir,meetup-presentations_bergen
2020-02-06_2ndMeeting,2020-02-06_2ndMeeting,2114f9c87264183d0dbd06bb760acd3364af7825,0,https://api.github.com/repos/rladies/meetup-presentations_bergen/contents/2020-02-06_2ndMeeting?ref=master,https://github.com/rladies/meetup-presentations_bergen/tree/master/2020-02-06_2ndMeeting,https://api.github.com/repos/rladies/meetup-presentations_bergen/git/trees/2114f9c87264183d0dbd06bb760acd3364af7825,NA,dir,meetup-presentations_bergen
R-Ladies-horiz-bergen.png,R-Ladies-horiz-bergen.png,62dda4519f6fda21045b8c9092c12aaea3f26bfd,718051,https://api.github.com/repos/rladies/meetup-presentations_bergen/contents/R-Ladies-horiz-bergen.png?ref=master,https://github.com/rladies/meetup-presentations_bergen/blob/master/R-Ladies-horiz-bergen.png,https://api.github.com/repos/rladies/meetup-presentations_bergen/git/blobs/62dda4519f6fda21045b8c9092c12aaea3f26bfd,https://raw.githubusercontent.com/rladies/meetup-presentations_bergen/master/R-Ladies-horiz-bergen.png,file,meetup-presentations_bergen
R-Ladies-horiz-bergen_cropped.png,R-Ladies-horiz-bergen_cropped.png,3e5afcb74e5e6b322e1f7e4cb8023f921330ee1d,4262176,https://api.github.com/repos/rladies/meetup-presentations_bergen/contents/R-Ladies-horiz-bergen_cropped.png?ref=master,https://github.com/rladies/meetup-presentations_bergen/blob/master/R-Ladies-horiz-bergen_cropped.png,https://api.github.com/repos/rladies/meetup-presentations_bergen/git/blobs/3e5afcb74e5e6b322e1f7e4cb8023f921330ee1d,https://raw.githubusercontent.com/rladies/meetup-presentations_bergen/master/R-Ladies-horiz-bergen_cropped.png,file,meetup-presentations_bergen
R-Ladies-horiz-bergen_cropped_transp.png,R-Ladies-horiz-bergen_cropped_transp.png,7bb7c091a2380bd52b6c2e9e3c77b1029ef5f338,4269674,https://api.github.com/repos/rladies/meetup-presentations_bergen/contents/R-Ladies-horiz-bergen_cropped_transp.png?ref=master,https://github.com/rladies/meetup-presentations_bergen/blob/master/R-Ladies-horiz-bergen_cropped_transp.png,https://api.github.com/repos/rladies/meetup-presentations_bergen/git/blobs/7bb7c091a2380bd52b6c2e9e3c77b1029ef5f338,https://raw.githubusercontent.com/rladies/meetup-presentations_bergen/master/R-Ladies-horiz-bergen_cropped_transp.png,file,meetup-presentations_bergen
R-Ladies_bergen_poster.Rmd,R-Ladies_bergen_poster.Rmd,9e925979d60bb4402273d5d963fcfaa62c46542f,2992,https://api.github.com/repos/rladies/meetup-presentations_bergen/contents/R-Ladies_bergen_poster.Rmd?ref=master,https://github.com/rladies/meetup-presentations_bergen/blob/master/R-Ladies_bergen_poster.Rmd,https://api.github.com/repos/rladies/meetup-presentations_bergen/git/blobs/9e925979d60bb4402273d5d963fcfaa62c46542f,https://raw.githubusercontent.com/rladies/meetup-presentations_bergen/master/R-Ladies_bergen_poster.Rmd,file,meetup-presentations_bergen
R-Ladies_bergen_poster.pdf,R-Ladies_bergen_poster.pdf,0ea9ab0131c62ce0ef43d563f9039f51ea5392d4,5696907,https://api.github.com/repos/rladies/meetup-presentations_bergen/contents/R-Ladies_bergen_poster.pdf?ref=master,https://github.com/rladies/meetup-presentations_bergen/blob/master/R-Ladies_bergen_poster.pdf,https://api.github.com/repos/rladies/meetup-presentations_bergen/git/blobs/0ea9ab0131c62ce0ef43d563f9039f51ea5392d4,https://raw.githubusercontent.com/rladies/meetup-presentations_bergen/master/R-Ladies_bergen_poster.pdf,file,meetup-presentations_bergen
cbu_logo_blue_transparent.png,cbu_logo_blue_transparent.png,bd10fe4f15603d73de997668e823a04809425717,22705,https://api.github.com/repos/rladies/meetup-presentations_bergen/contents/cbu_logo_blue_transparent.png?ref=master,https://github.com/rladies/meetup-presentations_bergen/blob/master/cbu_logo_blue_transparent.png,https://api.github.com/repos/rladies/meetup-presentations_bergen/git/blobs/bd10fe4f15603d73de997668e823a04809425717,https://raw.githubusercontent.com/rladies/meetup-presentations_bergen/master/cbu_logo_blue_transparent.png,file,meetup-presentations_bergen
cbu_logo_lightBlue_transparent.png,cbu_logo_lightBlue_transparent.png,60eb01bd490c31e9672814058853cd3425741b55,21585,https://api.github.com/repos/rladies/meetup-presentations_bergen/contents/cbu_logo_lightBlue_transparent.png?ref=master,https://github.com/rladies/meetup-presentations_bergen/blob/master/cbu_logo_lightBlue_transparent.png,https://api.github.com/repos/rladies/meetup-presentations_bergen/git/blobs/60eb01bd490c31e9672814058853cd3425741b55,https://raw.githubusercontent.com/rladies/meetup-presentations_bergen/master/cbu_logo_lightBlue_transparent.png,file,meetup-presentations_bergen
kick-off-presentation.Rmd,kick-off-presentation.Rmd,82e594e83b280aa1f6c9a58022537bcffbfe2903,5185,https://api.github.com/repos/rladies/meetup-presentations_bergen/contents/kick-off-presentation.Rmd?ref=master,https://github.com/rladies/meetup-presentations_bergen/blob/master/kick-off-presentation.Rmd,https://api.github.com/repos/rladies/meetup-presentations_bergen/git/blobs/82e594e83b280aa1f6c9a58022537bcffbfe2903,https://raw.githubusercontent.com/rladies/meetup-presentations_bergen/master/kick-off-presentation.Rmd,file,meetup-presentations_bergen
kick-off-presentation.html,kick-off-presentation.html,05371a534eec7bef7f92296085414563bb9c984d,1497868,https://api.github.com/repos/rladies/meetup-presentations_bergen/contents/kick-off-presentation.html?ref=master,https://github.com/rladies/meetup-presentations_bergen/blob/master/kick-off-presentation.html,https://api.github.com/repos/rladies/meetup-presentations_bergen/git/blobs/05371a534eec7bef7f92296085414563bb9c984d,https://raw.githubusercontent.com/rladies/meetup-presentations_bergen/master/kick-off-presentation.html,file,meetup-presentations_bergen
2016-12_KickOff_RLB,2016-12_KickOff_RLB,189faa9856dbb8e5d22509e6c2e6751d1706df8c,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2016-12_KickOff_RLB?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2016-12_KickOff_RLB,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/189faa9856dbb8e5d22509e6c2e6751d1706df8c,NA,dir,meetup-presentations_berlin
2017-01_Hands_on_datavis_ggplot2,2017-01_Hands_on_datavis_ggplot2,f73ad284b738c21c79496f08d0b495d086cee4e1,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2017-01_Hands_on_datavis_ggplot2?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2017-01_Hands_on_datavis_ggplot2,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/f73ad284b738c21c79496f08d0b495d086cee4e1,NA,dir,meetup-presentations_berlin
2017-05_DRYprogramming_dplyr,2017-05_DRYprogramming_dplyr,cbb0606f9717eb2972920170d2ddf470847842c9,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2017-05_DRYprogramming_dplyr?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2017-05_DRYprogramming_dplyr,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/cbb0606f9717eb2972920170d2ddf470847842c9,NA,dir,meetup-presentations_berlin
2017-06_R_meets_Journocode_Rmarkdown,2017-06_R_meets_Journocode_Rmarkdown,db41d71447ab39ad5e8d56fe549576e84a0d7b7e,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2017-06_R_meets_Journocode_Rmarkdown?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2017-06_R_meets_Journocode_Rmarkdown,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/db41d71447ab39ad5e8d56fe549576e84a0d7b7e,NA,dir,meetup-presentations_berlin
2017-08_OKlabBerlin,2017-08_OKlabBerlin,0398a8a470efa3ea6115cc200820616d0b700130,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2017-08_OKlabBerlin?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2017-08_OKlabBerlin,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/0398a8a470efa3ea6115cc200820616d0b700130,NA,dir,meetup-presentations_berlin
2017-09_EpidemicsConsortium,2017-09_EpidemicsConsortium,21a13167fea0b1f68bb5f10f5c0346fcf07b602f,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2017-09_EpidemicsConsortium?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2017-09_EpidemicsConsortium,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/21a13167fea0b1f68bb5f10f5c0346fcf07b602f,NA,dir,meetup-presentations_berlin
2017-11_ShinyDashboards,2017-11_ShinyDashboards,893594a53feaf36fe9f9792ca851d2bc56ae9c61,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2017-11_ShinyDashboards?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2017-11_ShinyDashboards,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/893594a53feaf36fe9f9792ca851d2bc56ae9c61,NA,dir,meetup-presentations_berlin
2018-02_Rprojects-and-Github,2018-02_Rprojects-and-Github,0bb058c05568c5d686f598ed7de5f5e7a6e29eb8,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2018-02_Rprojects-and-Github?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2018-02_Rprojects-and-Github,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/0bb058c05568c5d686f598ed7de5f5e7a6e29eb8,NA,dir,meetup-presentations_berlin
2018-03_Bootstrapping-with-R,2018-03_Bootstrapping-with-R,97131548472fcc2e5079030cf3dd93464390c5e6,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2018-03_Bootstrapping-with-R?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2018-03_Bootstrapping-with-R,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/97131548472fcc2e5079030cf3dd93464390c5e6,NA,dir,meetup-presentations_berlin
2018-04_Beauty_Rprogramming,2018-04_Beauty_Rprogramming,02b2bc5febfef48abf3ad17990dd04fbb41c18f1,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2018-04_Beauty_Rprogramming?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2018-04_Beauty_Rprogramming,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/02b2bc5febfef48abf3ad17990dd04fbb41c18f1,NA,dir,meetup-presentations_berlin
2018-05_Crawling_Twitter,2018-05_Crawling_Twitter,81108604ed730d8496edbb55ce6b3c541c135b5b,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2018-05_Crawling_Twitter?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2018-05_Crawling_Twitter,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/81108604ed730d8496edbb55ce6b3c541c135b5b,NA,dir,meetup-presentations_berlin
2018-07_Dive-dplyr,2018-07_Dive-dplyr,899b206b62745fee28054d243016c0fab4dd9491,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2018-07_Dive-dplyr?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2018-07_Dive-dplyr,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/899b206b62745fee28054d243016c0fab4dd9491,NA,dir,meetup-presentations_berlin
2018-10_survival,2018-10_survival,3b891f21ef54f531763a17952318ae5fcd951744,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2018-10_survival?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2018-10_survival,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/3b891f21ef54f531763a17952318ae5fcd951744,NA,dir,meetup-presentations_berlin
2018-11_Hands_on_training_Rpackages,2018-11_Hands_on_training_Rpackages,f018dae31bfd74558d580eabad0f8ace4f9027be,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2018-11_Hands_on_training_Rpackages?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2018-11_Hands_on_training_Rpackages,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/f018dae31bfd74558d580eabad0f8ace4f9027be,NA,dir,meetup-presentations_berlin
2019-02_Hands-on_Web_Scraping_with_Riva,2019-02_Hands-on_Web_Scraping_with_Riva,2298f91863ab111fbda60b6a8be4fb03664ef083,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2019-02_Hands-on_Web_Scraping_with_Riva?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2019-02_Hands-on_Web_Scraping_with_Riva,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/2298f91863ab111fbda60b6a8be4fb03664ef083,NA,dir,meetup-presentations_berlin
2019-03_Hands-on_Textmining_with_Alison,2019-03_Hands-on_Textmining_with_Alison,d6125735ff2fb02eebc8f8b24384c9d32102cd9b,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2019-03_Hands-on_Textmining_with_Alison?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2019-03_Hands-on_Textmining_with_Alison,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/d6125735ff2fb02eebc8f8b24384c9d32102cd9b,NA,dir,meetup-presentations_berlin
2019-05_Hands-on_blogdown_How_to_create_your_first_blog,2019-05_Hands-on_blogdown_How_to_create_your_first_blog,95187c13e4fa369e0ff0f267e00a0854f6e03e70,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2019-05_Hands-on_blogdown_How_to_create_your_first_blog?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2019-05_Hands-on_blogdown_How_to_create_your_first_blog,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/95187c13e4fa369e0ff0f267e00a0854f6e03e70,NA,dir,meetup-presentations_berlin
2019-06_Unleashing_the_power_of_biodiversity_data_with_Ciera,2019-06_Unleashing_the_power_of_biodiversity_data_with_Ciera,4b118d571e0b9926a646d50dc6878bc7042dca30,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2019-06_Unleashing_the_power_of_biodiversity_data_with_Ciera?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2019-06_Unleashing_the_power_of_biodiversity_data_with_Ciera,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/4b118d571e0b9926a646d50dc6878bc7042dca30,NA,dir,meetup-presentations_berlin
2019-08_Hands-on_Docker_Containers,2019-08_Hands-on_Docker_Containers,287fac9147d554356c23ff28be9ff768986b7a90,0,https://api.github.com/repos/rladies/meetup-presentations_berlin/contents/2019-08_Hands-on_Docker_Containers?ref=master,https://github.com/rladies/meetup-presentations_berlin/tree/master/2019-08_Hands-on_Docker_Containers,https://api.github.com/repos/rladies/meetup-presentations_berlin/git/trees/287fac9147d554356c23ff28be9ff768986b7a90,NA,dir,meetup-presentations_berlin
